customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS03240,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.36,472.68,No
CUS03241,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),74.96,5020.88,No
CUS03242,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.9,1933.75,Yes
CUS03243,Female,1,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.69,1373.15,No
CUS03244,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,103.52,1455.83,Yes
CUS03245,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.68,183.24,No
CUS03246,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,107.42,3118.46,No
CUS03247,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),95.7,403.07,No
CUS03248,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.61,5.91,Yes
CUS03249,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,26.49,1569.34,No
CUS03250,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),28.86,882.56,No
CUS03251,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,59.45,1142.94,No
CUS03252,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,32.01,1987.87,No
CUS03253,Male,0,Yes,No,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,22.35,1407.62,No
CUS03254,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),101.05,2833.08,Yes
CUS03255,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,39.85,402.94,No
CUS03256,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,78.91,2172.43,No
CUS03257,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,77.45,2339.5,Yes
CUS03258,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),98.98,2886.37,Yes
CUS03259,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,72.63,1769.7,No
CUS03260,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.96,6614.22,No
CUS03261,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),71.58,4018.24,No
CUS03262,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,85.95,5320.84,Yes
CUS03263,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),109.34,3942.88,No
CUS03264,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,90.63,5149.66,No
CUS03265,Female,0,No,Yes,27,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),91.55,2485.03,No
CUS03266,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.08,630.62,Yes
CUS03267,Female,1,No,Yes,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,26.73,1846.19,No
CUS03268,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.85,1650.84,No
CUS03269,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.81,326.22,No
CUS03270,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.14,6557.52,No
CUS03271,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),27.05,857.5,Yes
CUS03272,Male,0,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.53,1273.92,No
CUS03273,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,71.4,2864.52,No
CUS03274,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.13,1284.91,No
CUS03275,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,65.36,517.29,No
CUS03276,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,109.04,1802.53,No
CUS03277,Male,0,No,Yes,14,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.31,1299.45,Yes
CUS03278,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,93.29,287.89,No
CUS03279,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,60.17,1983.96,No
CUS03280,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,86.06,5229.72,No
CUS03281,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,92.3,3403.96,No
CUS03282,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),20.28,1453.3,No
CUS03283,Male,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),100.09,2183.88,No
CUS03284,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,107.89,2063.19,No
CUS03285,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,30.44,1694.6,Yes
CUS03286,Female,1,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,102.76,5317.14,Yes
CUS03287,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,54.25,77.56,Yes
CUS03288,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.21,1020.41,No
CUS03289,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),79.05,3221.7,No
CUS03290,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.87,5597.24,No
CUS03291,Male,0,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.13,2749.53,No
CUS03292,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.86,716.16,No
CUS03293,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,101.53,7211.33,No
CUS03294,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,97.04,5820.01,No
CUS03295,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.01,885.78,Yes
CUS03296,Female,0,No,Yes,59,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,89.2,5307.27,Yes
CUS03297,Female,1,No,Yes,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.32,995.2,No
CUS03298,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.68,4097.89,No
CUS03299,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2376.68,No
CUS03300,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,1237.53,Yes
CUS03301,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.51,435.16,Yes
CUS03302,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.39,5138.52,No
CUS03303,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.1,4812.03,No
CUS03304,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,105.68,4124.36,No
CUS03305,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.45,2952.6,Yes
CUS03306,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.71,5295.65,No
CUS03307,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,38.47,2664.16,Yes
CUS03308,Male,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,35.39,2247.78,No
CUS03309,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.66,2115.37,Yes
CUS03310,Female,1,No,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,35.72,962.13,No
CUS03311,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.49,204.75,Yes
CUS03312,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.18,2153.48,No
CUS03313,Male,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.69,807.72,No
CUS03314,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,72.19,695.24,No
CUS03315,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.14,1979.78,Yes
CUS03316,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),22.68,597.78,No
CUS03317,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.59,1449.22,No
CUS03318,Female,0,No,No,67,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.57,1756.38,Yes
CUS03319,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),80.83,3237.15,No
CUS03320,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.79,1528.01,Yes
CUS03321,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.41,1366.15,No
CUS03322,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.23,2221.66,No
CUS03323,Male,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.91,469.57,Yes
CUS03324,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.32,5688.93,No
CUS03325,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.48,3738.22,No
CUS03326,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.47,4172.57,No
CUS03327,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,48.52,382.2,Yes
CUS03328,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.91,3184.93,No
CUS03329,Female,1,No,No,43,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,18.89,806.98,Yes
CUS03330,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.23,2737.74,No
CUS03331,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),102.5,4290.56,No
CUS03332,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.24,1034.8,No
CUS03333,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.85,322.34,No
CUS03334,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,3772.68,Yes
CUS03335,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.2,2502.77,No
CUS03336,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.45,216.03,Yes
CUS03337,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.49,1942.6,Yes
CUS03338,Female,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.37,2280.24,No
CUS03339,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.04,753.05,Yes
CUS03340,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),72.42,793.83,No
CUS03341,Male,1,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,34.71,1667.57,No
CUS03342,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.42,889.45,Yes
CUS03343,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.65,4898.25,No
CUS03344,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.24,5522.7,No
CUS03345,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.99,2209.92,No
CUS03346,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,109.6,4491.3,No
CUS03347,Female,0,No,No,51,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.58,3070.22,No
CUS03348,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.01,257.53,No
CUS03349,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,76.16,841.4,No
CUS03350,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,97.09,5606.56,Yes
CUS03351,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.28,1667.91,No
CUS03352,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,103.49,5264.61,Yes
CUS03353,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,68.44,2842.75,No
CUS03354,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.64,4375.84,No
CUS03355,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,101.8,4977.19,No
CUS03356,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,74.33,2825.48,Yes
CUS03357,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.13,2604.98,Yes
CUS03358,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.44,1601.92,No
CUS03359,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,115.23,4847.6,No
CUS03360,Male,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.67,4474.34,No
CUS03361,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,110.2,415.0,No
CUS03362,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.38,18.94,No
CUS03363,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.66,6428.95,Yes
CUS03364,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),40.5,943.33,No
CUS03365,Female,1,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,111.52,3138.86,Yes
CUS03366,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.72,411.92,Yes
CUS03367,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),71.65,225.62,No
CUS03368,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.54,848.53,Yes
CUS03369,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.91,3519.03,Yes
CUS03370,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,87.23,2615.69,No
CUS03371,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),21.78,418.0,No
CUS03372,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),25.48,220.3,No
CUS03373,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.89,690.44,No
CUS03374,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.16,654.32,Yes
CUS03375,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.0,1819.56,No
CUS03376,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,94.75,2206.05,No
CUS03377,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),50.38,1904.82,Yes
CUS03378,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.05,2891.19,No
CUS03379,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.57,4651.53,No
CUS03380,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),33.17,174.07,Yes
CUS03381,Male,1,No,No,67,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,102.35,6823.79,No
CUS03382,Female,0,Yes,Yes,52,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.24,970.64,No
CUS03383,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,42.05,1501.49,Yes
CUS03384,Male,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,59.0,3140.66,Yes
CUS03385,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.82,2156.9,No
CUS03386,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,102.01,3090.68,No
